date,Hyle Alpha I,Sleeve A (standalone),Sleeve B (standalone),SPY
2024-07-08,1.9845908411777757,1.8267591336380962,2.0246787110126485,1.3696751436817076
2024-07-09,1.997284496919008,1.8411688187403736,2.0357840167904415,1.3710071285858787
2024-07-10,2.025458879492669,1.8653047191422925,2.0663911327786524,1.3845736414987324
2024-07-11,2.034163217113922,1.8814146930898306,2.0662375005255957,1.372635110135421
2024-07-12,2.0460381951073274,1.8877803171343075,2.0834712649929497,1.381293012012533
2024-07-15,2.077712425352093,1.875061584278367,2.162459407405382,1.385091635628132
2024-07-16,2.083859502678304,1.8818506176927345,2.1676276716873946,1.393305542537187
2024-07-17,2.0265852750619002,1.8859770856781224,2.0441587671123393,1.3737697639426778
2024-07-18,2.000807299749521,1.8503614261531554,2.0309740361759054,1.363212550257766
2024-07-19,2.018324114847938,1.842218193323283,2.075347173915998,1.3541599861868256
2024-07-22,2.0491416760427827,1.8517080580696341,2.1284315585878666,1.3681211612935076
2024-07-23,2.401316309890362,2.4810407919052464,2.15765858526715,1.3659751856145652
2024-07-24,2.3124904453005626,2.4300812355353507,2.0410243489930204,1.3350188697861447
2024-07-25,2.27569487953617,2.336767994768614,2.0545731826199876,1.3280629486199178
2024-07-26,2.3775478542076534,2.434349865453683,2.1538556304686303,1.3429367800498284
2024-07-29,2.352894379780441,2.4206278386117392,2.1206521326291092,1.3437261044374853
2024-07-30,2.317079929248101,2.4254623790248666,2.051915795115807,1.3369181815939444
2024-07-31,2.396840491133862,2.451171434396667,2.1726025092814965,1.3586492686416245
2024-08-01,2.3578119902933037,2.405897576805441,2.142584115388689,1.3394094866924866
2024-08-02,2.2522414450119688,2.3376900525399513,2.0114937380948983,1.31447176931995
2024-08-05,2.2098357547640846,2.310752553103169,1.9588418589944214,1.2761895365185882
2024-08-06,2.258874883301777,2.3516387321783725,2.0110186092178775,1.2879554031720994
2024-08-07,2.225322264396556,2.3547696512009058,1.9486581933552491,1.279346834069216
2024-08-08,2.3304947332151253,2.4028904868859713,2.0922357239115836,1.3089218322192369
2024-08-09,2.359544477570978,2.4490837766016917,2.1044077790615323,1.3146937668039784
2024-08-12,2.350406771952546,2.4398029348537333,2.0968337553260357,1.3153844256431781
2024-08-13,2.4218555757926223,2.482927415192594,2.186569067807701,1.337016847142401
2024-08-14,2.4297236280316707,2.502642164531478,2.183255076724183,1.341234799338943
2024-08-15,2.5403341679601006,2.5160047626497457,2.3704611873794033,1.3642238721294517
2024-08-16,2.550544458763676,2.5215437748965317,2.3841808050058875,1.3672825041316223
2024-08-19,2.6182830872043708,2.563937798250674,2.470692610926396,1.3803556893021907
2024-08-20,2.5951930721813774,2.568757104497814,2.4223644413776264,1.3781110480747913
2024-08-21,2.6445677823979334,2.574992900620289,2.508722775470172,1.3828469944007329
2024-08-22,2.5963305839525694,2.539144868809907,2.451974107288023,1.37199378407045
2024-08-23,2.6577022540996995,2.607902512497046,2.501663999203269,1.386571618854989
2024-08-26,2.6282247735649094,2.595354832512808,2.458232734118562,1.3832663229816755
2024-08-27,2.611399693400274,2.5939190597190986,2.4282523183105256,1.385165634789475
2024-08-28,2.5467005474433164,2.596945218845659,2.3052273890833823,1.37712439259022
2024-08-29,2.543148497552044,2.574118759353347,2.3193366656034704,1.3772477245257913
2024-08-30,2.538310673592548,2.570098543908202,2.314193871822616,1.390394908857702
2024-09-03,2.464713006363866,2.561388410020344,2.1885777603579517,1.3617818998051379
2024-09-04,2.476239351872971,2.5701322115759133,2.201603010474659,1.3589945980612244
2024-09-05,2.4535078697743655,2.583308723584383,2.149930723520773,1.3556893021879108
2024-09-06,2.378593735162268,2.550032665735602,2.046221178450795,1.3328728941072023
2024-09-09,2.464668383047843,2.5446356345230705,2.1984569000635283,1.3477960583113413
2024-09-10,2.49120432212708,2.5347106807289936,2.2541581398469237,1.3536666584445398
2024-09-11,2.521063953873293,2.538305221917274,2.3052176181641375,1.3675538343898792
2024-09-12,2.6076470772655784,2.5598179413221973,2.443820054747483,1.379073037172248
2024-09-13,2.6955255718593425,2.588362299701536,2.580638526638839,1.3862756222096175
2024-09-16,2.6795335611381805,2.5727101452323273,2.5646498616791207,1.3883229323401027
2024-09-17,2.642990006926844,2.535251421028468,2.5325138593798786,1.388890259243731
2024-09-18,2.6473463454689687,2.553663517290535,2.522997536091379,1.3847709725956463
2024-09-19,2.702980803607419,2.573278238278447,2.60973774403422,1.4084013714511259
2024-09-20,2.7035380836250424,2.5304123161147607,2.654159013713006,1.4016674477689275
2024-09-23,2.686942362242569,2.504703880875889,2.647809165923093,1.4051700747391551
2024-09-24,2.737147107687761,2.5222713338937397,2.7279108688214326,1.4091906958387828
2024-09-25,2.6940726399433736,2.494582277258077,2.6714490412059106,1.4060827310623836
2024-09-26,2.736392101044701,2.535564910403959,2.7114963855726866,1.4116573345502108
2024-09-27,2.736720695773491,2.534578785914798,2.7133663044501897,1.4096100244197258
2024-09-30,2.722545187069639,2.523536344355595,2.697084293614603,1.4152586270688958
2024-10-01,2.669872350035492,2.5147503372188327,2.6019080870779696,1.4025801040921562
2024-10-02,2.673289229410222,2.5104066052641745,2.6130362951937154,1.4031720973828987
2024-10-03,2.656104298792097,2.4828472791234018,2.608073015693862,1.4006067931230137
2024-10-04,2.688807067959696,2.492688065258085,2.6617967092990664,1.4133346488739817
2024-10-07,2.6579809530192366,2.473791914699053,2.620905063056924,1.400557460348785
2024-10-08,2.684076903155223,2.482878242292299,2.662715807449839,1.413803310229153
2024-10-09,2.645236564445928,2.461994821183496,2.608061863363158,1.4235958659135217
2024-10-10,2.648213089357298,2.461759096124013,2.613959455170385,1.4211045608149795
2024-10-11,2.706833968774375,2.454332809049214,2.7376101601124723,1.429614464369406
2024-10-14,2.729007589749322,2.475222866358598,2.7595793084534685,1.4413063318615744
2024-10-15,2.72848874872496,2.462565477810779,2.7727568309676656,1.4301077921116914
2024-10-16,2.7918114750465315,2.475208590486183,2.887332681475553,1.4363237216644897
2024-10-17,2.75774272790573,2.4634308908824734,2.8307947214349016,1.4364470536000613
2024-10-18,2.797721453947792,2.4822848739865844,2.891227245960114,1.4419723243136597
2024-10-21,2.800350055878251,2.4665685002152444,2.915006565705535,1.4396043511506889
2024-10-22,2.8011266404022654,2.455454422708818,2.929774784221247,1.4388396931501461
2024-10-23,2.7708447610479467,2.4359577902496747,2.8895608066464433,1.425692508818235
2024-10-24,2.7789815454665456,2.45957736204118,2.878524218229772,1.42877580720752
2024-10-25,2.7754071227559804,2.429096926158366,2.9069840434684013,1.4282824794652345
2024-10-28,2.8346714917630487,2.4498542168990474,3.0059543302044824,1.4326977627586908
2024-10-29,2.8312172900768764,2.43587838599114,3.0158933910121117,1.4350164031474328
2024-10-30,2.7770174053942736,2.429198598501802,2.9085663862770184,1.4306751190153197
2024-10-31,2.729339695849766,2.4057377454397537,2.835263899981282,1.402629436866384
2024-11-01,2.7031680136920153,2.394158400425791,2.79755695706977,1.4085493697738112
2024-11-04,2.6867179185384535,2.395793930779102,2.761304675608312,1.4055154041587548
2024-11-05,2.7455724748582075,2.42979243920174,2.843018272684545,1.4225105448804936
2024-11-06,2.807784495214977,2.394728303236876,3.011920964659319,1.4578821440023702
2024-11-07,2.9246416760050002,2.4102728194281267,3.243526755769205,1.4691546829135957
2024-11-08,2.9696743421311758,2.3929404518013615,3.366761303984917,1.47551861078908
2024-11-11,3.0453589922779476,2.3690842660753804,3.572909186886314,1.476924594854594
2024-11-12,3.018067630576181,2.3741339779646253,3.5023237763449586,1.472336646851338
2024-11-13,2.985925785380135,2.370516472708533,3.432454889232146,1.4730519720776523
2024-11-14,2.967611999923711,2.3911836305717316,3.3604351974284223,1.463580079425769
2024-11-15,2.968326279781696,2.39830640635136,3.3512123225196224,1.4448336252189165
2024-11-18,3.0454861884995745,2.434366627230821,3.4750102296359158,1.4507535581263433
2024-11-19,3.1401214333687597,2.440814014908,3.6813611997543063,1.4560568313559132
2024-11-20,3.0677095303077104,2.4088134111663635,3.56003000204159,1.4565501590981988
2024-11-21,3.0630135167638226,2.393317250361664,3.5720385311745138,1.4643694038134254
2024-11-22,3.1051760669730744,2.402329784670221,3.6569192832121575,1.4689080190424528
2024-11-25,3.0971423809231737,2.4360081790302504,3.5874385445774735,1.473890629239537
2024-11-26,3.095263530114204,2.4678523355337965,3.5361926252640767,1.481586542019192
2024-11-27,3.0809469969831875,2.4135586662748545,3.581115841618074,1.4770972595643932
2024-11-29,3.1187137775189435,2.4335320967021112,3.6382489188082685,1.4862731555709048
2024-12-02,3.078986259370496,2.4061175234172016,3.586705437893209,1.488937125379247
2024-12-03,3.072853737823444,2.402623518454879,3.5775683622797168,1.4896277842184467
2024-12-04,3.114565060321268,2.3697275471404513,3.723711782174392,1.4988776793863012
2024-12-05,3.0953226506896065,2.3886271550907248,3.6482640968949864,1.4964110406748732
2024-12-06,3.1389946126901767,2.3756656926244992,3.7710382843724752,1.4992476751930153
2024-12-09,3.0465954313465646,2.373335038600293,3.5532626073781945,1.491527096026246
2024-12-10,2.9971521142808286,2.3711678756693932,3.4428267260087235,1.4868898152487613
2024-12-11,3.062175549476293,2.376780173591354,3.5842739763252145,1.4983843516440156
2024-12-12,3.0016243379501417,2.3505843247726568,3.4819186830219597,1.4906637724772462
2024-12-13,2.97178904245747,2.3236128403809215,3.453387626421828,1.490367775831875
2024-12-16,3.021030770341623,2.3077256324024957,3.5914878219449524,1.4967317037073589
2024-12-17,3.0002526444015003,2.307587325836882,3.542747622338912,1.4905651069287889
2024-12-18,2.822625921536869,2.216272699756308,3.2637147025231275,1.4461409437359718
2024-12-19,2.8436052928358384,2.240476228840007,3.275912707599328,1.445696948767915
2024-12-20,2.89336479513573,2.254839169117439,3.3703784693472976,1.458153474260626
2024-12-23,2.859804672851698,2.2369661649154797,3.318913762228019,1.466885375299081
2024-12-24,2.930964088629048,2.289253466363151,3.4065288711859796,1.4831898571816193
2024-12-26,2.931267726915623,2.2707391817693154,3.434544256559826,1.4832885227300767
2024-12-27,2.8538653092814497,2.254369280863459,3.2781174549621004,1.4676746996867376
2024-12-30,2.812059605061433,2.240700558676461,3.202768864345369,1.4509262228361421
2024-12-31,2.802572469523447,2.245633498541372,3.1743573550807747,1.4456476159936864
2025-01-02,2.83876484016166,2.2518976575935823,3.2479823765688307,1.44209565624923
2025-01-03,2.9267584059161216,2.265356676675857,3.4306996630810938,1.4601267852297684
2025-01-06,2.961068816549067,2.2770485019422972,3.494172085461352,1.4685380232357375
2025-01-07,2.908506288228325,2.270186945369808,3.380712331346154,1.4519375447078273
2025-01-08,2.899042497320749,2.2856946246476753,3.3359624230206553,1.4540588539996553
2025-01-10,2.8490968598235114,2.228361991749349,3.305023832380422,1.4318591055968037
2025-01-13,2.8149548432876563,2.2450827800312965,3.201060857944662,1.4340790804370886
2025-01-14,2.8329872603129873,2.250350717035767,3.2339717108059243,1.436052391406231
2025-01-15,2.947545456730611,2.3014265286015325,3.422116449275304,1.4621740953602527
2025-01-16,2.9476757288652746,2.290449172175884,3.4387005112387965,1.4593621272292248
2025-01-17,3.0013567141537174,2.3087226404538788,3.5364092698016028,1.4740139611751066
2025-01-21,3.1054727728307006,2.349524308596598,3.7187069868228013,1.4875064749266171
2025-01-22,3.1323426876295777,2.347648632086361,3.785564031551986,1.495868380158358
2025-01-23,3.1344641829851647,2.34407808264261,3.795899749210376,1.5040329542931845
2025-01-24,3.1194422643126143,2.3502174409557135,3.7496264634970338,1.4996423373868428
2025-01-27,2.9781539289625587,2.325945361168214,3.44859752211639,1.4784292444685625
2025-01-28,3.023017506325211,2.3556610655003865,3.5084543502383534,1.4911324338324166
2025-01-29,3.0092776056170063,2.361050869174337,3.4687407938374113,1.4844478429244468
2025-01-30,3.0620891227948928,2.4052138954970683,3.525495243229753,1.492415085962359
2025-01-31,3.065955404949545,2.389969234520156,3.5567944487024614,1.4844725093115614
2025-02-03,3.0657032160220057,2.371995698786735,3.5836076244080917,1.474482622530278
2025-02-04,3.157413692561058,2.4072560045811144,3.743736106830082,1.484373843763104
2025-02-05,3.1666429331969157,2.4115736819728517,3.759208349640432,1.4903924422189883
2025-02-06,3.1972187808346932,2.426324061884385,3.808349868304779,1.4955723835129868
2025-02-07,3.1759006372713445,2.4065418642917553,3.7886153456764315,1.4818825386645615
2025-02-10,3.2309316382222844,2.39532766013121,3.9373539681046608,1.4919464246071876
2025-02-11,3.170938960494182,2.420535260230021,3.7503641155757705,1.4930810784144442
2025-02-12,3.162137516485831,2.4020594899179675,3.7582460537745925,1.4882711329271598
2025-02-13,3.2721298195107282,2.420765707217284,3.990548010628102,1.5039836215189557
2025-02-14,3.3381572312381134,2.467861593271918,4.074486196388096,1.503909622357613
2025-02-18,3.3108314068821403,2.4936410977456154,3.9643919540296295,1.508324905651069
2025-02-19,3.3084378824694483,2.5105924442622247,3.9317893673225712,1.511876865395525
2025-02-20,3.2826720391338426,2.52580704838154,3.8466954700857405,1.5055869366813839
2025-02-21,3.166165317533642,2.5248792962502598,3.576046771912065,1.4798352285340763
2025-02-24,3.091384089542371,2.5030787843767204,3.438440400754031,1.4731013048518782
2025-02-25,3.0170369473438954,2.5130781885647604,3.2594725786816707,1.4657753878789372
2025-02-26,3.0683644554695433,2.524614433026752,3.3536747432416427,1.4665153794923653
2025-02-27,2.9359128130581893,2.505369466626801,3.0897724076172657,1.4431069781209143
2025-02-28,2.9700186154896735,2.448836723511348,3.231237109369167,1.4656273895562513
2025-03-03,2.8774161609934445,2.383512540691834,3.114288092482534,1.4399496805702865
2025-03-04,2.9159312428232282,2.4173531946290545,3.153138085463927,1.4229052070743196
2025-03-05,3.01924246875152,2.4599464598191347,3.3209251755502,1.4381983670851726
2025-03-06,2.882242113243142,2.423707903292826,3.069597794665635,1.4126686564218938
2025-03-07,2.8829552615692786,2.4256490700209805,3.06825211199785,1.4205865666855773
2025-03-10,2.7273498559897846,2.3804639988916065,2.7952233165754703,1.382748328852273
2025-03-11,2.7639805521550405,2.3708775096886896,2.8808921522728332,1.3712537924570187
2025-03-12,2.857300939021261,2.3902784330322846,3.0523889694135087,1.378530376655731
2025-03-13,3.1396561627946684,2.9633546247252998,2.9252087459353597,1.3601539182555928
2025-03-14,3.2857648748539834,2.9937635928741426,3.181871356142395,1.388248933178757
2025-03-17,3.3156166744304603,3.0203634769570233,3.2114004138424295,1.3989541451863545
2025-03-18,3.2091489215422606,3.0034991537386038,3.023443744229538,1.3838336498853012
2025-03-19,3.2789739316064845,3.0283348550274343,3.129217790076015,1.398904812412126
2025-03-20,3.2529641453390292,2.9996315835274086,3.109052405836643,1.3948595249253841
2025-03-21,3.284626000218682,2.9904861243150136,3.179190842695996,1.391134900471128
2025-03-24,3.411325626782298,2.998230383412102,3.415828484507506,1.4160479514565503
2025-03-25,3.410355410530827,3.016411987585732,3.3932953929505896,1.419451912878321
2025-03-26,3.317775488817613,3.004265411218159,3.222836544976883,1.4025061049308112
2025-03-27,3.2676709035730758,3.018722042776107,3.109419709804566,1.398781480476555
2025-03-28,3.189954166730389,2.9683829292598953,3.0131660954976804,1.3706124663920478
2025-03-31,3.1520096944431613,2.9692981218505863,2.940620906234906,1.379813028785674
2025-04-01,3.1674923113994895,2.990564789331934,2.9486426553901177,1.3837103179497303
2025-04-02,3.241049522877614,2.9878849289181857,3.0882406490546725,1.3924668853752995
2025-04-03,3.0931770712365263,2.9379580499611517,2.8585926058571123,1.3238449964233745
2025-04-04,2.8511605429270177,2.75161291401766,2.5936526652648317,1.2463432081103085
2025-04-07,2.8687237903295046,2.7170293180401917,2.6596158832381334,1.2441232332700234
2025-04-08,2.809480048620116,2.6826016514744757,2.5832244688089157,1.2246367874497428
2025-04-09,3.0841008329951856,2.827296255196044,2.9486268934270874,1.3532473298635956
2025-04-10,3.020889436258206,2.772599143747593,2.8847547449116284,1.293949335240868
2025-04-11,3.112106009365398,2.852813786859123,2.974633719606355,1.3170370735798336
2025-04-14,3.1473351788162796,2.894253539042681,2.998769949016669,1.3298142621050302
2025-04-15,3.1604777931337287,2.8994202687375323,3.0186054739597807,1.326089637650774
2025-04-16,3.0866193788953855,2.921949539185561,2.8537110376877823,1.29661330504921
2025-04-17,3.142968339191166,2.9659572088815316,2.914967872596346,1.298463284082781
2025-04-21,3.0802606557387455,2.9436766096999154,2.8198420116280642,1.267556301028589
2025-04-22,3.1732981013709303,3.015553972539202,2.9210235882462685,1.3005352606003806
2025-04-23,3.287260428971837,3.032164801591379,3.11447161199026,1.3206876988727467
2025-04-24,3.390225771941503,3.0899440552444934,3.250775277819461,1.34848671715054
2025-04-25,3.348763739138516,3.1041437040168494,3.1563376335610145,1.35822994006068
2025-04-28,3.4110021751252164,3.1269846037569526,3.250110468949632,1.35874793419008
2025-04-29,3.39249610707124,3.1389803015133864,3.20253335438406,1.367307170518735
2025-04-30,3.5382239402144866,3.1563226061213987,3.459792992245307,1.3678498310352487
2025-05-01,3.5920578786618376,3.137487814610312,3.5852763234276677,1.3775437211711608
2025-05-02,3.6986214684558667,3.175377112999781,3.7547897457530413,1.3979921560888984
2025-05-05,3.7367009492415946,3.1577470605461277,3.8494547951278015,1.3899755802767577
2025-05-06,3.7927735027185863,3.1540560000503337,3.9692443783093836,1.378357711945932
2025-05-07,3.8557047198542795,3.1615204189653077,4.092162524943729,1.3841543129177878
2025-05-08,4.008289020869702,3.26637768899828,4.281614294407429,1.3937988702794708
2025-05-09,4.168273544615166,3.2970752820705074,4.58295319423743,1.392022890407243
2025-05-12,4.29535564864043,3.2907585777856805,4.86862503136259,1.4380257023753737
2025-05-13,4.301658487126891,3.337150272403488,4.812194174816184,1.4475222614143715
2025-05-14,4.342905304967946,3.372637770539189,4.8513929878056645,1.4493722404479423
2025-05-15,4.398853069277823,3.398291894599408,4.939558015059778,1.4564514935497406
